0.29279394259001046,0.30869907242379613,0.32730517070980414,0.3048942557599962,0.3061197339236176
0.29279394259001046,0.30869907242379613,0.32730517070980414,0.3048942557599962,0.3061197339236176,0.28257864484799056,0.2900928910726711,0.26337133656425565,0.2772055230811984,0.27002221044461483
0.29279394259001046,0.30869907242379613,0.32730517070980414,0.3048942557599962,0.3061197339236176,0.28257864484799056,0.2900928910726711,0.26337133656425565,0.2772055230811984,0.27002221044461483,0.17770031054082658,0.051229637467535095,0.22413267228642764,0.25214355719399695,0.27140816817378444
0.28257864484799056,0.2900928910726711,0.26337133656425565,0.2772055230811984,0.27002221044461483,0.17770031054082658,0.051229637467535095,0.22413267228642764,0.25214355719399695,0.27140816817378444,0.27879561620805354,0.28700350725802093,0.3091591743036869,0.32062309815111134,0.32392183063093627
0.17770031054082658,0.051229637467535095,0.22413267228642764,0.25214355719399695,0.27140816817378444,0.27879561620805354,0.28700350725802093,0.3091591743036869,0.32062309815111134,0.32392183063093627,0.3168081000369123,0.314052483914283,0.3095602057740822,0.303187261174243,0.3115381836050297
0.27879561620805354,0.28700350725802093,0.3091591743036869,0.32062309815111134,0.32392183063093627,0.3168081000369123,0.314052483914283,0.3095602057740822,0.303187261174243,0.3115381836050297,0.3253453536054747,0.3245283010411403,0.31584610541422553,0.3060405976191267,0.3061010400920219
0.3168081000369123,0.314052483914283,0.3095602057740822,0.303187261174243,0.3115381836050297,0.3253453536054747,0.3245283010411403,0.31584610541422553,0.3060405976191267,0.3061010400920219,0.3093765941239961,0.31846647208384693,0.2850320587736981,0.3097479475069596,0.3050600584567623
0.3253453536054747,0.3245283010411403,0.31584610541422553,0.3060405976191267,0.3061010400920219,0.3093765941239961,0.31846647208384693,0.2850320587736981,0.3097479475069596,0.3050600584567623,0.3028786163940229,0.2917191564125519,0.3073778140519041,0.2869732857986388,0.2908664485378561
0.3093765941239961,0.31846647208384693,0.2850320587736981,0.3097479475069596,0.3050600584567623,0.3028786163940229,0.2917191564125519,0.3073778140519041,0.2869732857986388,0.2908664485378561,0.2854003489296625,0.2822809998188359,0.29482682525871473,0.29463465902984537,0.2990606132995932
0.3028786163940229,0.2917191564125519,0.3073778140519041,0.2869732857986388,0.2908664485378561,0.2854003489296625,0.2822809998188359,0.29482682525871473,0.29463465902984537,0.2990606132995932,0.31875742997361056,0.30306321072523346,0.3103188563798025,0.30882830319854804,0.2954529893805274
0.2854003489296625,0.2822809998188359,0.29482682525871473,0.29463465902984537,0.2990606132995932,0.31875742997361056,0.30306321072523346,0.3103188563798025,0.30882830319854804,0.2954529893805274,0.29369918229423697,0.289647327804627,0.31079247530998744,0.18061538860343426,0.08716123240870997
0.31875742997361056,0.30306321072523346,0.3103188563798025,0.30882830319854804,0.2954529893805274,0.29369918229423697,0.289647327804627,0.31079247530998744,0.18061538860343426,0.08716123240870997,0.22302491115237882,0.26303912033556,0.2714232042530024,0.28552821140504225,0.30064416620967715
